
1,2.5892164548502588,0.4263420724094881,1.2090409059620382,0.7111669546097062
2,0.9178129769799713,0.7872971285892634,0.5930065857480519,0.8374430658080729
3,0.47367553662713274,0.8785372451102789,0.4366815137821975,0.8671273755300769
4,0.2950736205814137,0.9202039117769455,0.3928646377226965,0.8814198209517826
5,0.2029632025316184,0.9419475655430711,0.40012612857448693,0.8806345217527878
6,0.14508772080302387,0.9588014981273408,0.3866861939884198,0.8834615988691692
7,0.11018299411814939,0.9673325010403662,0.3833999478049932,0.8917857703785143
8,0.0869470799156618,0.9737307532251352,0.38257392574962806,0.8944557876550966
9,0.06717688075600722,0.9821057012068248,0.4148837410237631,0.8944557876550966
10,0.05606919953587175,0.9843424885559717,0.4185645857094038,0.8949269671744935
